website,link,price_crawled,price_DOP,title,rooms,bathrooms,location_crawled,sector,province,condition,current_use,square_footage,floor,elevator,buildable,construction_year,amenities,amount_amenities
supercasas,https://www.supercasas.com/apartamentos-alquiler-mirador-sur/1299197/,"US$ 1,400/Mes",76384.0,Mirador Sur,3.0,2.5,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,148.0,0.0,0.0,0,nan,1/2 Ba�o-Area de Juegos Infantiles-Ascensor-Balc�n-Cuarto de Servicio-Gimnasio-Lobby-Planta El�ctrica,8.0,https://img.supercasas.com/AdsPhotos/800x600/0/9001203.jpg,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista-sur/1298093/,"US$ 1,300/Mes",70928.0,Bella Vista Sur ,3.0,2.5,"Bella Vista Sur , Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,179.0,6.0,2.0,0,nan,1/2 Ba�o-Agua Potable-Area de Juegos Infantiles-Ascensor-Balc�n-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Family Room-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,17.0,https://img.supercasas.com/AdsPhotos/800x600/0/8989576.jpg,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1302314/,"US$ 1,400/Mes",76384.0,La Esperilla,2.0,2.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,125.0,4.0,1.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Gimnasio-Jacuzzi-Lobby,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/9032963.jpg,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-costa-bavaro/1300878/,US$ 500/Mes,27280.0,Costa Bavaro,2.0,2.0,"Costa Bavaro, B�varo, Punta Cana, La Altagracia",Punta Cana,La Altagracia,Nueva,Residencial,80.0,3.0,0.0,0,2022.0,Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Balc�n-Cisterna-Control de Acceso-Gazebo-Seguridad 24 Horas-Walk In Closet,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/9018653.jpg,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-renacimiento/1302852/,"US$ 1,600/Mes",87296.0,Renacimiento,3.0,2.5,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,165.0,3.0,1.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Cisterna-Cuarto de Servicio-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas,10.0,https://img.supercasas.com/AdsPhotos/800x600/0/9038794.jpg,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1304379/,US$ 750/Mes,40920.0,Evaristo Morales,1.0,1.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,90.0,5.0,1.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Planta El�ctrica-Pozo-Seguridad 24 Horas,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/9055510.jpg,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1300159/,"US$ 1,050/Mes",57288.0,Naco,1.0,2.0,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,60.0,0.0,1.0,0,nan,Aire Acondicionado-Ascensor-Balc�n-Cisterna-Gimnasio-Jacuzzi-Planta El�ctrica,7.0,https://img.supercasas.com/AdsPhotos/800x600/0/9011480.jpg,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-venta-y-alquiler-los-prados/1294609/,"US$ 1,800/Mes",98208.0,Los Prados,3.0,2.5,"Los Prados, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,185.0,2.0,1.0,0,2022.0,1/2 Ba�o-Aire Acondicionado-Ascensor-Balc�n-Cuarto de Servicio-Lobby-Planta El�ctrica-Pozo-Terraza,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/8953609.jpg,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1303273/,"US$ 1,225/Mes",66836.0,Evaristo Morales,1.0,1.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,65.0,10.0,3.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Walk In Closet,12.0,https://img.supercasas.com/AdsPhotos/800x600/0/9043269.jpg,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1298513/,"US$ 1,200/Mes",65472.0,Evaristo Morales,2.0,2.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,150.0,7.0,2.0,0,nan,1/2 Ba�o-Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Gimnasio-Lobby-Planta El�ctrica-Pozo,11.0,https://img.supercasas.com/AdsPhotos/800x600/0/8993992.jpg,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/oficinas-alquiler-arroyo-hondo-viejo/1303272/,"US$ 1,450/Mes",79112.0,Arroyo Hondo Viejo,5.0,1.0,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Comercial,73.0,3.0,0.0,0,nan,1/2 Ba�o-Agua Potable-Aire Acondicionado-Cisterna-Seguridad 24 Horas,5.0,https://img.supercasas.com/AdsPhotos/800x600/0/9043261.jpg,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1295991/,"US$ 1,000/Mes",54560.0,La Esperilla,2.0,2.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,148.0,6.0,1.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Planta El�ctrica-Pozo-Walk In Closet,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/8967422.jpg,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1300781/,"US$ 1,100/Mes",60016.0,Piantini,2.0,2.0,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,137.0,7.0,1.0,0,nan,Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Gimnasio-Lobby-Planta El�ctrica-Pozo,8.0,https://img.supercasas.com/AdsPhotos/800x600/0/9017710.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1300769/,US$ 925/Mes,50468.0,Naco,1.0,1.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,75.0,4.0,2.0,0,nan,Ascensor-Balc�n-Cisterna-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Walk In Closet1/2 Ba�o-Aire Acondicionado,10.0,https://img.supercasas.com/AdsPhotos/800x600/0/9017547.jpg,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-ensanche-paraiso/1304890/,US$ 750/Mes,40920.0,Ensanche Para�so,2.0,2.5,"Ensanche Para�so, Paraiso, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,117.0,3.0,0.0,0,nan,1/2 Ba�o-Balc�n-Cisterna-Cuarto de Servicio-Planta El�ctrica-Pozo,6.0,https://img.supercasas.com/AdsPhotos/800x600/0/9061114.jpg,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-el-pedregal/1304546/,US$ 950/Mes,51831.99999999999,El Pedregal,2.0,2.5,"El Pedregal, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,70.0,7.0,1.0,0,nan,1/2 Ba�o-Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Cisterna-Planta El�ctrica-Pozo-Seguridad 24 Horas-Walk In Closet,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/9057370.jpg,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-arroyo-hondo-viejo/1302979/,"US$ 1,100/Mes",60016.0,Arroyo Hondo Viejo,3.0,2.0,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,145.0,7.0,1.0,0,nan,Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Balc�n-Cisterna-Gimnasio-Lobby-Piscina-Pozo-Walk In Closet,10.0,https://img.supercasas.com/AdsPhotos/800x600/0/9040227.jpg,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1274138/,"US$ 2,500/Mes",136400.0,Piantini,2.0,2.0,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,98.0,13.0,1.0,0,2021.0,Aire Acondicionado-Ascensor-Balc�n-Cisterna-Gimnasio-Jacuzzi-Lobby-Piscina-Pozo-Seguridad 24 Horas-Walk In Closet,11.0,https://img.supercasas.com/AdsPhotos/800x600/0/8735430.jpg,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1292044/,"US$ 1,100/Mes",60016.0,Evaristo Morales,3.0,3.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,200.0,8.0,1.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Planta El�ctrica,7.0,https://img.supercasas.com/AdsPhotos/800x600/0/8925690.jpg,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1286797/,"US$ 1,375/Mes",75020.00000000001,Evaristo Morales,2.0,2.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,134.0,3.0,1.0,0,2021.0,1/2 Ba�o-Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Gimnasio-Lobby-Piscina-Planta El�ctrica-Terraza,10.0,https://img.supercasas.com/AdsPhotos/800x600/0/8869422.jpg,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1300682/,"US$ 1,200/Mes",65472.0,Piantini,1.0,1.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,75.0,9.0,1.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Gimnasio-Jacuzzi-Lobby-Piscina-Planta El�ctrica-Pozo-Sauna,12.0,https://img.supercasas.com/AdsPhotos/800x600/0/9016653.jpg,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1297500/,"US$ 2,000/Mes",109120.0,Evaristo Morales,3.0,2.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,140.0,6.0,2.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Walk In Closet,13.0,https://img.supercasas.com/AdsPhotos/800x600/0/8983377.jpg,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista/1300239/,"US$ 1,500/Mes",81840.0,Bella Vista,3.0,2.5,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,190.0,2.0,1.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Jacuzzi-Lobby-Planta El�ctrica-Pozo-Terraza-Walk In Closet,12.0,https://img.supercasas.com/AdsPhotos/800x600/0/9012301.jpg,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1295238/,"US$ 1,150/Mes",62744.0,Piantini,1.0,1.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,72.0,6.0,1.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Gimnasio-Jacuzzi-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/8959364.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1305093/,"US$ 1,300/Mes",70928.0,La Esperilla,1.0,1.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,66.0,7.0,1.0,0,nan,1/2 Ba�o-Area de Juegos Infantiles-Ascensor-Balc�n-Cisterna-Gimnasio-Lobby-Picuzzi-Planta El�ctrica-Pozo-Seguridad 24 Horas,11.0,https://img.supercasas.com/AdsPhotos/800x600/0/9063302.jpg,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-el-millon/1298188/,US$ 950/Mes,51831.99999999999,El Millon,2.0,2.5,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,128.0,5.0,1.0,0,nan,1/2 Ba�o-Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Lobby-Planta El�ctrica,7.0,https://img.supercasas.com/AdsPhotos/800x600/0/8990537.jpg,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1298363/,"US$ 1,050/Mes",57288.0,Naco,1.0,1.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,89.0,8.0,2.0,0,nan,1/2 Ba�o-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Lobby-Planta El�ctrica-Pozo,8.0,https://img.supercasas.com/AdsPhotos/800x600/0/8992426.jpg,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-mirador-sur/1291929/,"US$ 1,300/Mes",70928.0,Mirador Sur,3.0,2.5,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,144.0,4.0,1.0,0,nan,1/2 Ba�o-Ascensor-Balc�n-Cisterna-Cuarto de Servicio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/8924457.jpg,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista/1300119/,"US$ 1,000/Mes",54560.0,Bella Vista,3.0,2.5,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,180.0,3.0,1.0,0,nan,1/2 Ba�o-Agua Potable-Ascensor-Balc�n-Control de Acceso-Cuarto de Servicio-Lobby-Planta El�ctrica-Walk In Closet,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/9011009.jpg,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1301762/,"US$ 2,200/Mes",120032.0,La Esperilla,2.0,2.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,200.0,10.0,1.0,0,nan,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Cisterna-Control de Acceso-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Walk In Closet,13.0,https://img.supercasas.com/AdsPhotos/800x600/0/9027344.jpg,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1303998/,"US$ 1,200/Mes",65472.0,Piantini,1.0,1.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,72.0,6.0,1.0,0,nan,1/2 Ba�o-Agua Potable-Aire Acondicionado-Ascensor-Cisterna-Control de Acceso-Gimnasio-Jacuzzi-Lobby-Planta El�ctrica-Seguridad 24 Horas-Terraza-Walk In Closet,13.0,https://img.supercasas.com/AdsPhotos/800x600/0/9051478.jpg,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista-sur/1297488/,"US$ 2,200/Mes",120032.0,Bella Vista Sur ,3.0,2.5,"Bella Vista Sur , Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,200.0,7.0,1.0,0,nan,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Walk In Closet,16.0,https://img.supercasas.com/AdsPhotos/800x600/0/8983246.jpg,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1301766/,"US$ 1,400/Mes",76384.0,La Esperilla,2.0,2.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,135.0,4.0,1.0,0,nan,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Walk In Closet,14.0,https://img.supercasas.com/AdsPhotos/800x600/0/9027385.jpg,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista-sur/1302338/,US$ 900/Mes,49104.0,Bella Vista Sur ,1.0,1.5,"Bella Vista Sur , Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,60.0,4.0,1.0,0,nan,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Planta El�ctrica-Seguridad 24 Horas-Walk In Closet,11.0,https://img.supercasas.com/AdsPhotos/800x600/0/9033219.jpg,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-zona-universitaria/1302367/,US$ 850/Mes,46376.0,Zona Universitaria,2.0,2.5,"Zona Universitaria, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,85.0,2.0,1.0,0,nan,1/2 Ba�o-Agua Potable-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Planta El�ctrica-Pozo-Seguridad 24 Horas-Walk In Closet,11.0,https://img.supercasas.com/AdsPhotos/800x600/0/9033542.jpg,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista/1263401/,"US$ 2,000/Mes",109120.0,Bella Vista,3.0,3.5,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,200.0,7.0,2.0,0,nan,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Balc�n-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gimnasio-Lobby-Seguridad 24 Horas-Terraza-Walk In Closet,14.0,https://img.supercasas.com/AdsPhotos/800x600/0/8902811.jpg,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-anacaona/1254730/,"US$ 1,400/Mes",76384.0,Anacaona,2.0,2.5,"Anacaona, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,185.0,3.0,2.0,0,nan,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Gazebo-Jacuzzi-Planta El�ctrica-Pozo-Sat�lite-Seguridad 24 Horas-Shutters-Terraza-Walk In Closet,21.0,https://img.supercasas.com/AdsPhotos/800x600/0/8531142.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-gazcue/1303042/,US$ 850/Mes,46376.0,Gazcue,1.0,1.0,"Gazcue, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,75.0,6.0,0.0,0,2019.0,Agua Potable-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Control de Acceso-Gimnasio-Lobby-Planta El�ctrica-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,13.0,https://img.supercasas.com/AdsPhotos/800x600/0/9040887.jpg,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1295290/,"US$ 1,200/Mes",65472.0,Evaristo Morales,1.0,1.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,65.0,10.0,2.0,0,2022.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gimnasio-Lobby-Picuzzi-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Walk In Closet,16.0,https://img.supercasas.com/AdsPhotos/800x600/0/8959892.jpg,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-los-cacicazgos/1292532/,"US$ 2,500/Mes",136400.0,Los Cacicazgos,3.0,3.5,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,188.0,5.0,1.0,0,2020.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,19.0,https://img.supercasas.com/AdsPhotos/800x600/0/8931057.jpg,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1303580/,US$ 750/Mes,40920.0,Naco,1.0,1.0,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,70.0,2.0,0.0,0,nan,Balc�n-Cisterna-Control de Acceso,3.0,https://img.supercasas.com/AdsPhotos/800x600/0/9046689.jpg,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
